row,TS,Lab2_G1_N1,Lab2_G1_N2,Lab2_G1_N3,Lab2_G1_P2,Lab2_G1_T4ср,Lab2_G1_T1,Lab2_G1_T607,Lab2_G1_T600,Lab2_G1_T638,Lab2_G1_T606,Lab2_G1_T1002,Lab2_G1_T1003,Lab2_G2_Fc2,Lab2_G2_F1,Lab2_G2_Fc3,Lab2_G2_2F1,Lab2_G2_3F1,Lab2_G2_Fтк2,Lab2_G2_Fнш,Lab2_G2_Fма,Lab2_G2_Fмн,Lab2_G2_Fств,Lab2_G2_Fc4,Lab2_G2_Fцс,Lab2_G2_F2,Lab2_G2_Fкпа,Lab2_G2_2F2,Lab2_G2_3F2,Lab2_G2_Fтк4,Lab2_G2_3_77F2,Lab2_G2_VoГГ,Lab2_G2_Fc9,Lab2_G2_Fс8,Lab2_G2_F3,Lab2_G2_2F3,Lab2_G2_3F3,Lab2_G2_Fтк9,Lab2_G2_Fтк8,Lab2_G2_Fн9,Lab2_G2_Fв9,Lab2_G2_VoСТ,Lab2_G3_N3,Lab2_G3_Lm,Lab2_G3_dPf1,Lab2_G3_Pm,Lab2_G3_T638,Lab2_G3_V1,Lab2_G3_V2,Lab2_G3_Pc1,Lab2_G3_Pc2,Lab2_G3_Pc3,Lab2_G3_T600,Lab2_G3_T606,Lab2_G3_T1002,Lab2_G3_T1003,Lab2_G3_КНД,Lab2_G3_КВД,Lab2_G3_Турбина_ГГ,Lab2_G3_ПО_СТ,Lab2_G3_ЗО_СТ,Lab2_G3_Коксование,Lab2_G3_Маслосистема,Lab2_G4_Р2пр,Lab2_G4_N1пр,Lab2_G4_T4пр,Lab2_G4_N2,Lab2_G4_T4,Lab2_G4_delta_T4PR,Lab2_G4_delta_P2PR,Lab2_G4_delta_T4,Lab2_Ttg,Lab2_Qtg,Lab2_TC_Ptgdg,Lab2_PologenieTRK,Lab2_TC_T607,Lab2_TC_Tm,Lab2_TC_Pm,Lab2_TC_P615,Lab2_dPmg,Lab2_Pm_sm_N,Lab2_he,Lab2_Hpol,Lab2_Ne,Lab2_PposleNag,Lab2_TposleNag,Lab2_PdoNag,Lab2_TdoNag,Lab2_Rc,Lab2_dev,Lab2_Lmp_Txt_AO,Lab2_Lmp_Txt_BEAO,Lab2_TC_dPvfKVOU,Lab2_Lmp_Txt_BK1,Lab2_Lmp_Txt_BK2,Lab2_TC_VKPGV,Lab2_TC_VPOS,Lab2_Tpg,Lab2_Kran_11,Lab2_Kran_10,Lab2_Kran_PZS,Lab2_VOD1,Lab2_VOD2,Lab2_Kran_12,Lab2_Kran_9,Lab2_U_Kran_GPA_A_OGK,Lab2_Kran_SK,Lab2_AVOM_AVOMD1,Lab2_AVOM_AVOMN1,Lab2_Kp,Lab2_hGPA,Lab2_Kran_5,Lab2_Kran_2,Lab2_Kran_6,Lab2_U_Kran_GPA_A_APK,Lab2_Kran_1,Lab2_Kran_4,Lab2_q
1,2022-03-25 08:30:00,0,0,0,"0,03","53,7","7,9","25,8","22,02","25,15","27,82","26,5","26,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,236514837",0,0,0,0,0,0,0,0,0,"0,276188284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07",0,"62,76",0,"54,43","104,23","13,41","804,63","6,8",0,"28,162462015377","-0,01","25,8","25,5","-0,02",0,"2,8369669406318","2,8814267941998","0,291","0,814","0,115","55,57","29,5","55,51",23,1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
2,2022-03-25 08:30:00,0,0,0,"0,03","53,7","7,9","25,8","22,02","25,15","27,82","26,5","26,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,236514837",0,0,0,0,0,0,0,0,0,"0,276188284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07",0,"62,76",0,"54,43","104,23","13,41","804,63","6,8",0,"28,162462015377","-0,01","25,8","25,5","-0,02",0,"2,8369669406318","2,8814267941998","0,291","0,814","0,115","55,57","29,5","55,51",23,1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
3,2022-03-25 08:31:00,0,0,0,"0,04","55,3","8,1","25,8","21,72","24,82","26,95","26,7","25,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,254825652",0,0,0,0,0,0,0,0,0,"0,323491275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08",0,"63,86",0,"55,81","105,34","13,42","806,01","6,7",0,"28,164297513919","-0,01","25,8","25,5","-0,02",0,"2,8353353863724","2,8807129892113","0,291","0,811","0,118","55,55","29,5","55,49","23,1",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
4,2022-03-25 08:31:00,0,0,0,"0,04","55,3","8,1","25,8","21,72","24,82","26,95","26,7","25,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,254825652",0,0,0,0,0,0,0,0,0,"0,323491275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08",0,"63,86",0,"55,81","105,34","13,42","806,01","6,7",0,"28,164297513919","-0,01","25,8","25,5","-0,02",0,"2,8353353863724","2,8807129892113","0,291","0,811","0,118","55,55","29,5","55,49","23,1",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
5,2022-03-25 08:32:00,0,0,0,"0,04","56,8","8,3","25,9","21,36","24,54","26,11","26,5","25,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,204470888",0,0,0,0,0,0,0,0,0,"0,234988943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07",0,"65,41",0,"57,44","106,89","13,41","807,64","6,5",0,"28,147574082761","-0,01","25,9","25,5","-0,02",0,"2,8352334142312","2,8991699467705","0,291","0,814","0,116","55,51","29,5","55,46","23,1",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
6,2022-03-25 08:32:00,0,0,0,"0,04","56,8","8,3","25,9","21,36","24,54","26,11","26,5","25,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,204470888",0,0,0,0,0,0,0,0,0,"0,234988943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07",0,"65,41",0,"57,44","106,89","13,41","807,64","6,5",0,"28,147574082761","-0,01","25,9","25,5","-0,02",0,"2,8352334142312","2,8991699467705","0,291","0,814","0,116","55,51","29,5","55,46","23,1",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
7,2022-03-25 08:33:00,0,0,0,"0,06","57,7","8,4","25,9","21,03","24,23","25,41","26,2","24,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,236514837",0,0,0,0,0,0,0,0,0,"0,286869615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07",0,"65,85",0,"58,08","107,33","13,41","808,28","6,4",0,"28,147574082761","-0,01","25,9","25,5","-0,02",0,"2,8258519772398","2,8818346827647","0,291","0,814","0,118","56,18","29,5","56,11","23,1",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
8,2022-03-25 08:33:00,0,0,0,"0,06","57,7","8,4","25,9","21,03","24,23","25,41","26,2","24,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,236514837",0,0,0,0,0,0,0,0,0,"0,286869615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07",0,"65,85",0,"58,08","107,33","13,41","808,28","6,4",0,"28,147574082761","-0,01","25,9","25,5","-0,02",0,"2,8258519772398","2,8818346827647","0,291","0,814","0,118","56,18","29,5","56,11","23,1",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
9,2022-03-25 08:34:00,0,0,0,"0,06","58,6","8,6","25,9","20,76","23,76","24,74","25,9","24,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,230411232",0,0,0,0,0,0,0,0,0,"0,245670259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08",0,"66,42",0,"58,85","107,89","13,42","809,05","6,2",0,"28,147574082761","-0,01","25,9","25,5","-0,02",0,"2,8262598658047","2,8899924540616","0,291","0,814","0,118","56,18","29,5","56,12","23,2",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
10,2022-03-25 08:34:00,0,0,0,"0,06","58,6","8,6","25,9","20,76","23,76","24,74","25,9","24,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,230411232",0,0,0,0,0,0,0,0,0,"0,245670259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08",0,"66,42",0,"58,85","107,89","13,42","809,05","6,2",0,"28,147574082761","-0,01","25,9","25,5","-0,02",0,"2,8262598658047","2,8899924540616","0,291","0,814","0,118","56,18","29,5","56,12","23,2",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
11,2022-03-25 08:35:00,924,3447,0,"0,25","257,5","3,5",26,"22,07","29,25","36,31","26,7","26,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,250247955",0,0,0,0,0,0,0,0,0,"0,241092548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,45","1358,7","390,75","3447,21","364,42","320,08","9,6","591,61","5,9",212,"28,138192645769","6,53",26,"24,4","1,26","0,84","2,8269736707931","2,886831317684","0,064","0,81","0,204","56,16","29,6","56,1","23,2",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
12,2022-03-25 08:35:00,924,3447,0,"0,25","257,5","3,5",26,"22,07","29,25","36,31","26,7","26,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,250247955",0,0,0,0,0,0,0,0,0,"0,241092548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,45","1358,7","390,75","3447,21","364,42","320,08","9,6","591,61","5,9",212,"28,138192645769","6,53",26,"24,4","1,26","0,84","2,8269736707931","2,886831317684","0,064","0,81","0,204","56,16","29,6","56,1","23,2",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
13,2022-03-25 08:36:00,924,3447,0,"0,25","257,5","3,5",26,"22,07","29,25","36,31","26,7","26,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,24414435",0,0,0,0,0,0,0,0,0,"0,254825652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,45","1358,7","390,75","3447,21","364,42","320,08","9,6","591,61","5,9",212,"28,138192645769","6,53",26,"24,4","1,26","0,84","2,8269736707931","2,886831317684","0,064","0,811","0,204","56,16","29,6","56,1","23,2",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
14,2022-03-25 08:36:00,924,3447,0,"0,25","257,5","3,5",26,"22,07","29,25","36,31","26,7","26,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,24414435",0,0,0,0,0,0,0,0,0,"0,254825652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,45","1358,7","390,75","3447,21","364,42","320,08","9,6","591,61","5,9",212,"28,138192645769","6,53",26,"24,4","1,26","0,84","2,8269736707931","2,886831317684","0,064","0,811","0,204","56,16","29,6","56,1","23,2",1,0,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
15,2022-03-25 08:37:00,3941,9476,1535,"2,4","409,3","2,8","25,2","27,04","40,09","42,4",29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,265506983",0,0,0,0,0,0,0,0,0,"0,239566639","34,7202381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,36","3816,89","458,4","9475,64","427,38","184,83","3,94","29,57",6,731,"28,132584178003","10,56","25,2",35,"3,03","1,49","2,7843493157669","2,3968551791651","0,131","0,81","0,888","57,65",28,"55,97","20,9","1,029",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
16,2022-03-25 08:37:00,3941,9476,1535,"2,4","409,3","2,8","25,2","27,04","40,09","42,4",29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,265506983",0,0,0,0,0,0,0,0,0,"0,239566639","34,7202381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,36","3816,89","458,4","9475,64","427,38","184,83","3,94","29,57",6,731,"28,132584178003","10,56","25,2",35,"3,03","1,49","2,7843493157669","2,3968551791651","0,131","0,81","0,888","57,65",28,"55,97","20,9","1,029",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
17,2022-03-25 08:38:00,3898,9509,1482,"2,47","424,5","2,5","25,2","29,2","45,02","42,24","30,2","31,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,241092548",0,0,0,0,0,0,0,0,0,"0,238040745","30,21473923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,54","3987,07","456,25","9508,84","424,72","168,63","3,59","19,07","7,2",750,"28,138192645769","11,89","25,2","37,6",3,"1,38","2,7822079008015","2,3830889401016","0,136","0,81","0,978","57,53","26,5","55,98","20,1","1,027",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
18,2022-03-25 08:38:00,3898,9509,1482,"2,47","424,5","2,5","25,2","29,2","45,02","42,24","30,2","31,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,241092548",0,0,0,0,0,0,0,0,0,"0,238040745","30,21473923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,54","3987,07","456,25","9508,84","424,72","168,63","3,59","19,07","7,2",750,"28,138192645769","11,89","25,2","37,6",3,"1,38","2,7822079008015","2,3830889401016","0,136","0,81","0,978","57,53","26,5","55,98","20,1","1,027",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
19,2022-03-25 08:39:00,4273,9678,1605,"3,07","425,9","2,4","25,3","30,78","46,62","43,07","30,7","31,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,230411232",0,0,0,0,0,0,0,0,0,"0,227359429","30,11928787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,79","4884,45","448,32","9678,39","416,59","86,64","2,08","-27,28","8,6",871,"28,126975710236","13,02","25,3","38,6","3,02","1,44","2,7831256500724","2,3912467113984","0,187","0,811","1,797","57,69",26,"55,95",20,"1,032",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
20,2022-03-25 08:39:00,4273,9678,1605,"3,07","425,9","2,4","25,3","30,78","46,62","43,07","30,7","31,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,230411232",0,0,0,0,0,0,0,0,0,"0,227359429","30,11928787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,79","4884,45","448,32","9678,39","416,59","86,64","2,08","-27,28","8,6",871,"28,126975710236","13,02","25,3","38,6","3,02","1,44","2,7831256500724","2,3912467113984","0,187","0,811","1,797","57,69",26,"55,95",20,"1,032",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
21,2022-03-25 08:40:00,7713,10685,3738,"10,11","563,7",2,"25,4","38,8","53,28","49,46","33,6","34,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,205996796",0,0,0,0,0,0,0,0,0,"0,251773864","75,49721284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,13","7873,49","614,13","10685,05","574,11","5,73","-0,79","25,72",10,2803,"28,074664001795","26,2","25,4","42,4","3,08","1,58","3,2649440172945","2,4743540064854","0,292","0,812","7,612","64,21","27,7","55,62","19,9","1,152",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
22,2022-03-25 08:40:00,7713,10685,3738,"10,11","563,7",2,"25,4","38,8","53,28","49,46","33,6","34,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,205996796",0,0,0,0,0,0,0,0,0,"0,251773864","75,49721284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,13","7873,49","614,13","10685,05","574,11","5,73","-0,79","25,72",10,2803,"28,074664001795","26,2","25,4","42,4","3,08","1,58","3,2649440172945","2,4743540064854","0,292","0,812","7,612","64,21","27,7","55,62","19,9","1,152",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
23,2022-03-25 08:41:00,7636,10633,3731,"9,69","573,9","1,9","25,4","45,23","59,25","57,16","38,4","37,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,271610588",0,0,0,0,0,0,0,0,0,"0,251773864","68,14866876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,83","7809,26","614,32","10632,97","574,01","11,23","-0,89","32,26","12,5",2672,"28,113923276161","25,14","25,4","48,1","3,07","1,47","3,2481186139947","2,4920971590561","0,288","0,815","7,266","64,3","33,6","55,63","20,4","1,153",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
24,2022-03-25 08:41:00,7636,10633,3731,"9,69","573,9","1,9","25,4","45,23","59,25","57,16","38,4","37,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,271610588",0,0,0,0,0,0,0,0,0,"0,251773864","68,14866876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,83","7809,26","614,32","10632,97","574,01","11,23","-0,89","32,26","12,5",2672,"28,113923276161","25,14","25,4","48,1","3,07","1,47","3,2481186139947","2,4920971590561","0,288","0,815","7,266","64,3","33,6","55,63","20,4","1,153",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
25,2022-03-25 08:42:00,7612,10616,3714,"9,56","568,3",2,"25,5","48,65","62,13","63,74","40,9","40,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,210574508",0,0,0,0,0,0,0,0,0,"0,263981074","61,27379554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,75","7790,66","608,81","10615,51","568,6","7,25","-0,91","28,21","14,9",2633,"28,108314808394","24,99","25,5","51,4","3,07","1,43","3,2443456447698","2,4849591091714","0,286","0,812","7,137","64,19","36,1","55,64","21,4","1,151",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
26,2022-03-25 08:42:00,7612,10616,3714,"9,56","568,3",2,"25,5","48,65","62,13","63,74","40,9","40,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,210574508",0,0,0,0,0,0,0,0,0,"0,263981074","61,27379554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,75","7790,66","608,81","10615,51","568,6","7,25","-0,91","28,21","14,9",2633,"28,108314808394","24,99","25,5","51,4","3,07","1,43","3,2443456447698","2,4849591091714","0,286","0,812","7,137","64,19","36,1","55,64","21,4","1,151",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
27,2022-03-25 08:43:00,7594,10603,3700,"9,51","565,1","1,8","25,5",51,"63,18","68,6","43,5","43,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,2685588",0,0,0,0,0,0,0,0,0,"0,306706339","55,1215293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,7","7773,32","604,59","10603,29","564,34","4,45","-0,91",25,"16,7",2598,"28,117696245386","24,85","25,5","53,8","3,08","1,43","2,6690188240573","2,6453612872963","0,287","0,815","7,091","64,12","37,4","55,66","22,2","1,149",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
28,2022-03-25 08:43:00,7594,10603,3700,"9,51","565,1","1,8","25,5",51,"63,18","68,6","43,5","43,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,2685588",0,0,0,0,0,0,0,0,0,"0,306706339","55,1215293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,7","7773,32","604,59","10603,29","564,34","4,45","-0,91",25,"16,7",2598,"28,117696245386","24,85","25,5","53,8","3,08","1,43","2,6690188240573","2,6453612872963","0,287","0,815","7,091","64,12","37,4","55,66","22,2","1,149",100,0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
29,2022-03-25 08:44:00,7588,10604,3696,"9,48","562,2",2,"25,5","52,76","64,09","72,68","45,5","44,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,219729915",0,0,0,0,0,0,0,0,0,"0,286869615","49,78138365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,66","7766,35","601,46","10604,1","562,25","1,9","-0,93","22,8","17,9",2595,"28,108314808394","24,85","25,5","55,7","3,08","1,41","2,6661636041034","2,6455652315787","0,287","0,811","7,06","64,08","38,2","55,67","22,8","1,148","52,106",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
30,2022-03-25 08:44:00,7588,10604,3696,"9,48","562,2",2,"25,5","52,76","64,09","72,68","45,5","44,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,219729915",0,0,0,0,0,0,0,0,0,"0,286869615","49,78138365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,66","7766,35","601,46","10604,1","562,25","1,9","-0,93","22,8","17,9",2595,"28,108314808394","24,85","25,5","55,7","3,08","1,41","2,6661636041034","2,6455652315787","0,287","0,811","7,06","64,08","38,2","55,67","22,8","1,148","52,106",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
31,2022-03-25 08:45:00,7589,10605,3698,"9,48","560,7","1,9","25,6","54,43","64,83","75,01","47,9","47,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,291447312",0,0,0,0,0,0,0,0,0,"0,21362631","45,08553759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,65","7766,98","599,74","10605,5","560,17","0,13","-0,94","20,78","18,8",2576,"28,119531743928","24,84","25,6","57,4","3,08","1,4","2,6714661554463","2,6433218444721","0,288","0,811","7,067","64,07","38,8","55,67","23,2","1,148","52,628",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
32,2022-03-25 08:45:00,7589,10605,3698,"9,48","560,7","1,9","25,6","54,43","64,83","75,01","47,9","47,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,291447312",0,0,0,0,0,0,0,0,0,"0,21362631","45,08553759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,65","7766,98","599,74","10605,5","560,17","0,13","-0,94","20,78","18,8",2576,"28,119531743928","24,84","25,6","57,4","3,08","1,4","2,6714661554463","2,6433218444721","0,288","0,811","7,067","64,07","38,8","55,67","23,2","1,148","52,628",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
33,2022-03-25 08:46:00,7664,10670,3781,"9,85","565,2","1,6","25,6","55,86","65,54","76,47","50,1","49,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,245670259",0,0,0,0,0,0,0,0,0,"0,294499129","42,66905782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,79","8011,92","616,06","10669,55","574,75","-3,77","-0,56","11,94","19,3",2673,"28,097097872861","25,71","25,6","58,8","3,1","1,43","2,7506985091673","2,6608610527604","0,306","0,811","8,54","64,41","39,2","55,66","23,6","1,154","53,556",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
34,2022-03-25 08:46:00,7664,10670,3781,"9,85","565,2","1,6","25,6","55,86","65,54","76,47","50,1","49,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,245670259",0,0,0,0,0,0,0,0,0,"0,294499129","42,66905782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,79","8011,92","616,06","10669,55","574,75","-3,77","-0,56","11,94","19,3",2673,"28,097097872861","25,71","25,6","58,8","3,1","1,43","2,7506985091673","2,6608610527604","0,306","0,811","8,54","64,41","39,2","55,66","23,6","1,154","53,556",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
